100 16
0.282099 0.307160 0.356219 -0.132287 -0.185955 0.500732 0.187511 -0.215655 -0.175842 -0.065019 -0.358683 0.476248 -0.093172 -0.205110 -0.339178 0.177688
0.282099 0.202382 -0.327377 -0.301007 -0.278787 -0.303210 0.109370 0.450970 0.113601 0.236331 0.494205 0.235619 0.188875 -0.350442 -0.201381 0.049134
0.282099 -0.121498 -0.458187 -0.118502 0.065890 0.254762 0.516633 0.248479 -0.001645 -0.016819 -0.163473 -0.386043 -0.488783 -0.376522 0.004082 0.018128
0.282099 0.209962 0.272611 -0.346898 -0.333324 0.261944 -0.020859 -0.432781 0.174485 0.336598 -0.492036 0.109286 -0.300564 -0.180561 0.257565 0.020906
0.282099 0.333466 0.187463 0.303970 0.463879 0.286081 -0.176118 0.260777 -0.043022 0.279993 0.470877 -0.082350 -0.324153 -0.075066 -0.043671 -0.370862
0.282099 -0.279798 -0.046145 -0.397898 0.509495 0.059087 -0.306957 0.084027 0.183137 -0.561425 -0.127307 0.250056 0.104159 0.355601 -0.045760 0.154048
0.282099 -0.376000 0.304519 0.068055 -0.117104 -0.523993 0.052125 0.094842 -0.312898 0.242459 -0.193097 -0.331357 -0.246043 0.059975 -0.515946 -0.144409
0.282099 0.023852 -0.481653 0.078618 0.008582 -0.052575 0.604042 -0.173292 0.012841 0.002168 -0.022381 0.086092 -0.683735 0.283765 -0.033490 0.001779
0.282099 0.015310 -0.485152 -0.055973 -0.003922 -0.033991 0.617447 0.124273 0.006632 0.000710 0.010302 0.056274 -0.714950 -0.205738 -0.017424 -0.000688
0.282099 0.037809 -0.457041 -0.168594 -0.029172 -0.079081 0.512475 0.352630 0.061768 0.016035 0.072194 0.119356 -0.479892 -0.532218 -0.152864 -0.020582
0.282099 -0.364522 -0.220694 -0.239076 0.398825 0.368161 -0.122362 0.241462 -0.173260 -0.071164 -0.476607 -0.006842 0.333734 -0.004487 0.207051 0.412947
0.282099 0.024442 -0.470150 -0.130772 -0.014627 -0.052588 0.560648 0.281367 0.037764 0.006269 0.037238 0.082978 -0.585065 -0.443961 -0.096140 -0.010127
0.282099 0.081254 0.381251 -0.294593 -0.109545 0.141769 0.260673 -0.513992 0.183474 0.104295 -0.226147 0.155369 0.012858 -0.563301 0.378767 -0.099807
0.282099 -0.035994 -0.291315 0.390614 -0.064343 0.047986 0.020944 -0.520755 0.346167 -0.083104 0.101496 -0.026173 0.272036 0.284030 -0.546054 0.293794
0.282099 0.424441 0.198347 -0.138737 -0.269483 0.385270 -0.159475 -0.125933 -0.368176 -0.262801 -0.289430 -0.069900 -0.329651 0.022848 -0.395428 0.365765
0.282099 -0.052458 0.483935 -0.042360 0.010169 -0.116177 0.612775 -0.093813 -0.002191 -0.000698 0.026648 -0.191607 0.704032 -0.154723 -0.005741 0.001384
0.282099 -0.145734 0.378707 0.272180 -0.181526 -0.252572 0.253012 0.471719 0.120917 -0.148176 -0.372245 -0.273143 0.001063 0.510138 0.247958 0.014273
0.282099 0.236939 -0.136579 -0.404902 -0.439045 -0.148097 -0.241466 0.253080 0.246679 0.522185 0.324700 -0.135048 0.272190 0.230782 -0.182433 0.009166
